Origin,Destination,Dept_Date,Dept_Time,Arr_Time,Total_Fare,Base_Fare,Fuel_Fare,Airways,Available,Duration,Class_Type,Flight Number,Flight Code,FlightID,Hopping,Taken
AMD,BOM,2019-03-26T04:00:00Z,04:00,05:15,4130.0,3550.0,325.0,Air India,9,14h 20m,Economy,30,AI,AI_30_AI_508_,False,2018-10-25
AMD,BOM,2019-03-26T07:25:00Z,07:25,08:40,4130.0,3550.0,325.0,Air India,9,14h 25m,Economy,614,AI,AI_614_AI_609_,False,2018-10-25
AMD,BOM,2019-03-26T04:00:00Z,04:00,05:15,4130.0,3550.0,325.0,Air India,9,17h 50m,Economy,30,AI,AI_30_AI_609_,False,2018-10-25
AMD,BOM,2019-03-26T10:20:00Z,10:20,12:00,4440.0,2535.0,1400.0,Jet Airways,7,18h 25m,Economy,315,9W,9W_315_9W_381_,True,2018-10-25
AMD,BOM,2019-03-26T06:25:00Z,06:25,07:40,4440.0,2535.0,1400.0,Jet Airways,7,22h 20m,Economy,738,9W,9W_738_9W_381_,True,2018-10-25
AMD,BLR,2019-03-26T05:25:00Z,05:25,10:10,4488.0,3883.0,302.0,Spicejet,9,4h 45m,Economy,636_ 497,SG,SG_636_ 497_,False,2018-10-25
AMD,DEL,2019-03-26T05:35:00Z,05:35,07:20,4639.0,2125.0,2009.0,Jet Airways,3,5h 25m,Economy,685,9W,9W_685_9W_743_,False,2018-10-25
AMD,BOM,2019-03-26T19:10:00Z,19:10,20:40,5075.0,4450.0,370.0,Air India,9,12h 45m,Economy,985,AI,AI_985_AI_603_,False,2018-10-25
AMD,DEL,2019-03-26T07:10:00Z,07:10,08:45,5142.0,4514.0,373.0,Air India,4,16h 5m,Economy,18,AI,AI_18_AI_504_,False,2018-10-25
AMD,DEL,2019-03-26T07:10:00Z,07:10,08:45,5180.0,4550.0,375.0,Air India,4,13h 15m,Economy,18,AI,AI_18_AI_174_,False,2018-10-25
AMD,DEL,2019-03-26T15:35:00Z,15:35,17:15,5957.0,3380.0,2072.0,Jet Airways,7,5h 25m,Economy,655,9W,9W_655_9W_811_,False,2018-10-25
AMD,DEL,2019-03-26T15:35:00Z,15:35,17:15,5957.0,3380.0,2072.0,Jet Airways,7,6h 40m,Economy,655,9W,9W_655_9W_715_,False,2018-10-25
AMD,DEL,2019-03-26T15:35:00Z,15:35,17:15,5957.0,3380.0,2072.0,Jet Airways,7,8h 0m,Economy,655,9W,9W_655_9W_834_,False,2018-10-25
AMD,BOM,2019-03-26T18:55:00Z,18:55,20:15,6030.0,4050.0,1475.0,Jet Airways,7,13h 15m,Economy,913,9W,9W_913_9W_411_,False,2018-10-25
AMD,BOM,2019-03-26T18:55:00Z,18:55,20:15,6030.0,4050.0,1475.0,Jet Airways,7,14h 30m,Economy,913,9W,9W_913_9W_443_,False,2018-10-25
AMD,BOM,2019-03-26T18:55:00Z,18:55,20:15,6030.0,4050.0,1475.0,Jet Airways,7,15h 20m,Economy,913,9W,9W_913_9W_397_,False,2018-10-25
AMD,BOM,2019-03-26T10:20:00Z,10:20,12:00,6135.0,4150.0,1480.0,Jet Airways,7,23h 5m,Economy,315,9W,9W_315_9W_443_,True,2018-10-25
AMD,BOM,2019-03-26T06:25:00Z,06:25,07:40,6135.0,4150.0,1480.0,Jet Airways,7,27h 0m,Economy,738,9W,9W_738_9W_443_,True,2018-10-25
AMD,BOM,2019-03-26T21:30:00Z,21:30,23:00,7239.0,5201.0,1533.0,Jet Airways,7,20h 40m,Economy,330,9W,9W_330_9W_413_,True,2018-10-25
AMD,BOM,2019-03-26T18:55:00Z,18:55,20:15,7239.0,5201.0,1533.0,Jet Airways,7,23h 15m,Economy,913,9W,9W_913_9W_413_,True,2018-10-25
AMD,BOM,2019-03-26T21:30:00Z,21:30,23:00,7239.0,5201.0,1533.0,Jet Airways,7,25h 55m,Economy,330,9W,9W_330_9W_495_,True,2018-10-25
AMD,BLR,2019-03-26T04:25:00Z,04:25,08:10,7422.0,5500.0,1542.0,Jet Airways,7,3h 45m,Economy,411,9W,9W_411_,False,2018-10-25
AMD,DEL,2019-03-26T07:00:00Z,07:00,08:40,7621.0,4965.0,2151.0,Jet Airways,7,10h 55m,Economy,687,9W,9W_687_9W_823_,False,2018-10-25
AMD,DEL,2019-03-26T07:00:00Z,07:00,08:40,7621.0,4965.0,2151.0,Jet Airways,7,12h 20m,Economy,687,9W,9W_687_9W_809_,False,2018-10-25
AMD,DEL,2019-03-26T07:00:00Z,07:00,08:40,7621.0,4965.0,2151.0,Jet Airways,7,14h 0m,Economy,687,9W,9W_687_9W_811_,False,2018-10-25
AMD,DEL,2019-03-26T07:00:00Z,07:00,08:40,7621.0,4965.0,2151.0,Jet Airways,7,15h 15m,Economy,687,9W,9W_687_9W_715_,False,2018-10-25
AMD,DEL,2019-03-26T07:00:00Z,07:00,08:40,7621.0,4965.0,2151.0,Jet Airways,7,16h 35m,Economy,687,9W,9W_687_9W_834_,False,2018-10-25
AMD,BOM,2019-03-26T21:30:00Z,21:30,23:00,7710.0,5650.0,1555.0,Jet Airways,7,22h 15m,Economy,330,9W,9W_330_9W_483_,True,2018-10-25
AMD,BOM,2019-03-26T21:30:00Z,21:30,23:00,7710.0,5650.0,1555.0,Jet Airways,7,23h 10m,Economy,330,9W,9W_330_9W_498_,True,2018-10-25
AMD,BOM,2019-03-26T18:55:00Z,18:55,20:15,7710.0,5650.0,1555.0,Jet Airways,7,24h 50m,Economy,913,9W,9W_913_9W_483_,True,2018-10-25
AMD,BOM,2019-03-26T18:55:00Z,18:55,20:15,7710.0,5650.0,1555.0,Jet Airways,7,25h 45m,Economy,913,9W,9W_913_9W_498_,True,2018-10-25
AMD,BOM,2019-03-26T06:25:00Z,06:25,07:40,8235.0,6150.0,1580.0,Jet Airways,7,3h 50m,Economy,738,9W,9W_738_9W_397_,True,2018-10-25
AMD,BOM,2019-03-26T04:25:00Z,04:25,05:35,8235.0,6150.0,1580.0,Jet Airways,7,5h 0m,Economy,411,9W,9W_411_9W_443_,True,2018-10-25
AMD,BOM,2019-03-26T06:25:00Z,06:25,07:40,8235.0,6150.0,1580.0,Jet Airways,7,5h 35m,Economy,738,9W,9W_738_9W_481_,True,2018-10-25
AMD,BOM,2019-03-26T04:25:00Z,04:25,05:35,8235.0,6150.0,1580.0,Jet Airways,7,5h 50m,Economy,411,9W,9W_411_9W_397_,True,2018-10-25
AMD,BOM,2019-03-26T10:20:00Z,10:20,12:00,8235.0,6150.0,1580.0,Jet Airways,7,6h 0m,Economy,315,9W,9W_315_9W_415_,True,2018-10-25
AMD,BOM,2019-03-26T18:55:00Z,18:55,20:15,9810.0,7650.0,1655.0,Jet Airways,7,3h 40m,Economy,913,9W,9W_913_9W_477_,True,2018-10-25
AMD,BOM,2019-03-26T18:55:00Z,18:55,20:15,9810.0,7650.0,1655.0,Jet Airways,7,4h 30m,Economy,913,9W,9W_913_9W_495_,True,2018-10-25
AMD,BOM,2019-03-26T04:00:00Z,04:00,05:15,42151.0,39106.0,2665.0,Air India,9,5h 25m,Economy,30,AI,AI_30_9W_443_,True,2018-10-25
AMD,BOM,2019-03-26T04:00:00Z,04:00,05:15,42151.0,39106.0,2665.0,Air India,9,6h 15m,Economy,30,AI,AI_30_9W_397_,True,2018-10-25
AMD,DEL,2019-03-26T05:35:00Z,05:35,07:20,55265.0,51595.0,3345.0,Jet Airways,7,6h 25m,Economy,685,9W,9W_685_AI_506_,True,2018-10-25
Origin,Destination,Dept_Date,Dept_Time,Arr_Time,Total_Fare,Base_Fare,Fuel_Fare,Airways,Available,Duration,Class_Type,Flight Number,Flight Code,FlightID,Hopping,Taken
AMD,BLR,2019-03-27T09:15:00Z,09:15,11:30,2131.0,1600.0,226.0,Vistara,9,2h 15m,Economy,924,UK,UK_924_,False,2018-10-25
AMD,BLR,2019-03-27T20:10:00Z,20:10,22:25,2131.0,1600.0,226.0,Vistara,9,2h 15m,Economy,926,UK,UK_926_,False,2018-10-25
AMD,BLR,2019-03-27T05:50:00Z,05:50,08:00,2235.0,1738.0,194.0,Spicejet,9,2h 10m,Economy,921,SG,SG_921_,False,2018-10-25
AMD,BLR,2019-03-27T21:45:00Z,21:45,00:10,2235.0,1738.0,194.0,Spicejet,9,2h 25m,Economy,928,SG,SG_928_,False,2018-10-25
AMD,BLR,2019-03-27T23:45:00Z,23:45,01:55,2251.0,1402.0,546.0,IndiGo,80,2h 10m,Economy,996,6E,6E_996_,False,2018-10-25
AMD,BLR,2019-03-27T17:10:00Z,17:10,19:20,2409.0,1554.0,552.0,IndiGo,85,2h 10m,Economy,893,6E,6E_893_,False,2018-10-25
AMD,BLR,2019-03-27T09:45:00Z,09:45,14:05,2558.0,1645.0,610.0,IndiGo,6,4h 20m,Economy,238,6E,6E_238_,False,2018-10-25
AMD,BLR,2019-03-27T20:00:00Z,20:00,21:55,2733.0,1862.0,568.0,IndiGo,87,1h 55m,Economy,735,6E,6E_735_,False,2018-10-25
AMD,BLR,2019-03-27T12:40:00Z,12:40,14:55,2733.0,1862.0,568.0,IndiGo,85,2h 15m,Economy,758,6E,6E_758_,False,2018-10-25
AMD,BLR,2019-03-27T08:50:00Z,08:50,11:10,2733.0,1862.0,568.0,IndiGo,84,2h 20m,Economy,823,6E,6E_823_,False,2018-10-25
AMD,BOM,2019-03-27T04:25:00Z,04:25,05:35,2901.0,1070.0,1326.0,Jet Airways,5,11h 55m,Economy,411,9W,9W_411_9W_415_,False,2018-10-25
AMD,BOM,2019-03-27T04:25:00Z,04:25,05:35,2901.0,1070.0,1326.0,Jet Airways,5,13h 45m,Economy,411,9W,9W_411_9W_413_,True,2018-10-25
AMD,BOM,2019-03-27T04:25:00Z,04:25,05:35,2901.0,1070.0,1326.0,Jet Airways,5,19h 0m,Economy,411,9W,9W_411_9W_495_,True,2018-10-25
AMD,BLR,2019-03-27T05:50:00Z,05:50,08:00,3083.0,2544.0,236.0,Spicejet HBag Only,9,2h 10m,Economy,921,OS,OS_921_,False,2018-10-25
AMD,BLR,2019-03-27T21:45:00Z,21:45,00:10,3083.0,2544.0,236.0,Spicejet HBag Only,9,2h 25m,Economy,928,OS,OS_928_,False,2018-10-25
AMD,BOM,2019-03-27T04:25:00Z,04:25,05:35,3373.0,1519.0,1349.0,Jet Airways,5,5h 0m,Economy,411,9W,9W_411_9W_443_,False,2018-10-25
AMD,BOM,2019-03-27T04:25:00Z,04:25,05:35,3373.0,1519.0,1349.0,Jet Airways,5,5h 50m,Economy,411,9W,9W_411_9W_397_,False,2018-10-25
AMD,BOM,2019-03-27T04:25:00Z,04:25,05:35,3373.0,1519.0,1349.0,Jet Airways,3,7h 35m,Economy,411,9W,9W_411_9W_481_,False,2018-10-25
AMD,BOM,2019-03-27T04:25:00Z,04:25,05:35,3373.0,1519.0,1349.0,Jet Airways,5,15h 20m,Economy,411,9W,9W_411_9W_483_,True,2018-10-25
AMD,BOM,2019-03-27T04:25:00Z,04:25,05:35,3373.0,1519.0,1349.0,Jet Airways,5,16h 15m,Economy,411,9W,9W_411_9W_498_,True,2018-10-25
AMD,BOM,2019-03-27T04:25:00Z,04:25,05:35,3373.0,1519.0,1349.0,Jet Airways,5,18h 10m,Economy,411,9W,9W_411_9W_477_,True,2018-10-25
AMD,BLR,2019-03-27T08:20:00Z,08:20,17:20,4053.0,2760.0,246.0,Spicejet,9,9h 0m,Economy,511_ 1233,SG,SG_511_ 1233_,False,2018-10-25
AMD,BOM,2019-03-27T04:00:00Z,04:00,05:15,4130.0,3550.0,325.0,Air India,9,7h 10m,Economy,30,AI,AI_30_AI_639_,False,2018-10-25
AMD,BOM,2019-03-27T07:25:00Z,07:25,08:40,4130.0,3550.0,325.0,Air India,9,10h 55m,Economy,614,AI,AI_614_AI_508_,False,2018-10-25
AMD,BOM,2019-03-27T07:25:00Z,07:25,08:40,4130.0,3550.0,325.0,Air India,9,11h 5m,Economy,614,AI,AI_614_AI_607_,False,2018-10-25
AMD,BOM,2019-03-27T04:00:00Z,04:00,05:15,4130.0,3550.0,325.0,Air India,9,14h 20m,Economy,30,AI,AI_30_AI_508_,False,2018-10-25
AMD,BOM,2019-03-27T07:25:00Z,07:25,08:40,4130.0,3550.0,325.0,Air India,9,14h 25m,Economy,614,AI,AI_614_AI_609_,True,2018-10-25
AMD,BOM,2019-03-27T04:00:00Z,04:00,05:15,4130.0,3550.0,325.0,Air India,9,14h 30m,Economy,30,AI,AI_30_AI_607_,False,2018-10-25
AMD,BOM,2019-03-27T04:00:00Z,04:00,05:15,4130.0,3550.0,325.0,Air India,9,17h 50m,Economy,30,AI,AI_30_AI_609_,True,2018-10-25
AMD,BOM,2019-03-27T06:25:00Z,06:25,07:40,4440.0,2535.0,1400.0,Jet Airways,7,3h 50m,Economy,738,9W,9W_738_9W_397_,False,2018-10-25
AMD,BOM,2019-03-27T06:25:00Z,06:25,07:40,4440.0,2535.0,1400.0,Jet Airways,7,5h 35m,Economy,738,9W,9W_738_9W_481_,False,2018-10-25
AMD,BOM,2019-03-27T10:20:00Z,10:20,12:00,4440.0,2535.0,1400.0,Jet Airways,7,6h 0m,Economy,315,9W,9W_315_9W_415_,False,2018-10-25
AMD,BOM,2019-03-27T10:20:00Z,10:20,12:00,4440.0,2535.0,1400.0,Jet Airways,7,7h 50m,Economy,315,9W,9W_315_9W_413_,False,2018-10-25
AMD,BOM,2019-03-27T10:20:00Z,10:20,12:00,4440.0,2535.0,1400.0,Jet Airways,7,9h 25m,Economy,315,9W,9W_315_9W_483_,False,2018-10-25
AMD,BOM,2019-03-27T06:25:00Z,06:25,07:40,4440.0,2535.0,1400.0,Jet Airways,7,9h 55m,Economy,738,9W,9W_738_9W_415_,False,2018-10-25
AMD,BOM,2019-03-27T10:20:00Z,10:20,12:00,4440.0,2535.0,1400.0,Jet Airways,7,10h 20m,Economy,315,9W,9W_315_9W_498_,False,2018-10-25
AMD,BOM,2019-03-27T06:25:00Z,06:25,07:40,4440.0,2535.0,1400.0,Jet Airways,7,11h 45m,Economy,738,9W,9W_738_9W_413_,False,2018-10-25
AMD,BOM,2019-03-27T10:20:00Z,10:20,12:00,4440.0,2535.0,1400.0,Jet Airways,7,12h 15m,Economy,315,9W,9W_315_9W_477_,True,2018-10-25
AMD,BOM,2019-03-27T10:20:00Z,10:20,12:00,4440.0,2535.0,1400.0,Jet Airways,7,13h 5m,Economy,315,9W,9W_315_9W_495_,True,2018-10-25
AMD,BOM,2019-03-27T06:25:00Z,06:25,07:40,4440.0,2535.0,1400.0,Jet Airways,7,13h 20m,Economy,738,9W,9W_738_9W_483_,True,2018-10-25
AMD,BOM,2019-03-27T06:25:00Z,06:25,07:40,4440.0,2535.0,1400.0,Jet Airways,7,14h 15m,Economy,738,9W,9W_738_9W_498_,True,2018-10-25
AMD,BOM,2019-03-27T06:25:00Z,06:25,07:40,4440.0,2535.0,1400.0,Jet Airways,7,16h 10m,Economy,738,9W,9W_738_9W_477_,True,2018-10-25
AMD,BOM,2019-03-27T06:25:00Z,06:25,07:40,4440.0,2535.0,1400.0,Jet Airways,7,17h 0m,Economy,738,9W,9W_738_9W_495_,True,2018-10-25
AMD,BLR,2019-03-27T05:25:00Z,05:25,10:10,4488.0,3883.0,302.0,Spicejet,9,4h 45m,Economy,636_ 497,SG,SG_636_ 497_,False,2018-10-25
AMD,DEL,2019-03-27T05:35:00Z,05:35,07:20,4639.0,2125.0,2009.0,Jet Airways,3,5h 25m,Economy,685,9W,9W_685_9W_743_,False,2018-10-25
AMD,DEL,2019-03-27T07:10:00Z,07:10,08:45,5142.0,4514.0,373.0,Air India,9,5h 20m,Economy,18,AI,AI_18_AI_506_,False,2018-10-25
AMD,DEL,2019-03-27T15:35:00Z,15:35,17:15,5957.0,3380.0,2072.0,Jet Airways,7,5h 25m,Economy,655,9W,9W_655_9W_811_,False,2018-10-25
AMD,DEL,2019-03-27T15:35:00Z,15:35,17:15,5957.0,3380.0,2072.0,Jet Airways,7,6h 40m,Economy,655,9W,9W_655_9W_715_,False,2018-10-25
AMD,DEL,2019-03-27T15:35:00Z,15:35,17:15,5957.0,3380.0,2072.0,Jet Airways,7,8h 0m,Economy,655,9W,9W_655_9W_834_,False,2018-10-25
AMD,DEL,2019-03-27T07:00:00Z,07:00,08:40,5957.0,3380.0,2072.0,Jet Airways,7,10h 55m,Economy,687,9W,9W_687_9W_823_,False,2018-10-25
AMD,DEL,2019-03-27T07:00:00Z,07:00,08:40,5957.0,3380.0,2072.0,Jet Airways,7,12h 20m,Economy,687,9W,9W_687_9W_809_,False,2018-10-25
AMD,DEL,2019-03-27T07:00:00Z,07:00,08:40,5957.0,3380.0,2072.0,Jet Airways,7,14h 0m,Economy,687,9W,9W_687_9W_811_,True,2018-10-25
AMD,DEL,2019-03-27T07:00:00Z,07:00,08:40,5957.0,3380.0,2072.0,Jet Airways,7,15h 15m,Economy,687,9W,9W_687_9W_715_,True,2018-10-25
AMD,DEL,2019-03-27T07:00:00Z,07:00,08:40,5957.0,3380.0,2072.0,Jet Airways,7,16h 35m,Economy,687,9W,9W_687_9W_834_,True,2018-10-25
AMD,BOM,2019-03-27T18:55:00Z,18:55,20:15,6030.0,4050.0,1475.0,Jet Airways,7,9h 50m,Economy,913,9W,9W_913_9W_381_,False,2018-10-25
AMD,BOM,2019-03-27T18:55:00Z,18:55,20:15,6030.0,4050.0,1475.0,Jet Airways,7,13h 15m,Economy,913,9W,9W_913_9W_411_,True,2018-10-25
AMD,BOM,2019-03-27T18:55:00Z,18:55,20:15,6030.0,4050.0,1475.0,Jet Airways,7,15h 20m,Economy,913,9W,9W_913_9W_397_,True,2018-10-25
AMD,DEL,2019-03-27T05:35:00Z,05:35,07:20,6676.0,4065.0,2106.0,Jet Airways,7,13h 45m,Economy,685,9W,9W_685_9W_809_,True,2018-10-25
AMD,BLR,2019-03-27T04:25:00Z,04:25,08:10,7422.0,5500.0,1542.0,Jet Airways,7,3h 45m,Economy,411,9W,9W_411_,False,2018-10-25
AMD,BOM,2019-03-27T18:55:00Z,18:55,20:15,9810.0,7650.0,1655.0,Jet Airways,7,3h 40m,Economy,913,9W,9W_913_9W_477_,True,2018-10-25
AMD,BOM,2019-03-27T18:55:00Z,18:55,20:15,9810.0,7650.0,1655.0,Jet Airways,7,4h 30m,Economy,913,9W,9W_913_9W_495_,True,2018-10-25
AMD,BOM,2019-03-27T04:00:00Z,04:00,05:15,42151.0,39106.0,2665.0,Air India,9,5h 25m,Economy,30,AI,AI_30_9W_443_,True,2018-10-25
AMD,BOM,2019-03-27T04:00:00Z,04:00,05:15,42151.0,39106.0,2665.0,Air India,9,6h 15m,Economy,30,AI,AI_30_9W_397_,True,2018-10-25
Origin,Destination,Dept_Date,Dept_Time,Arr_Time,Total_Fare,Base_Fare,Fuel_Fare,Airways,Available,Duration,Class_Type,Flight Number,Flight Code,FlightID,Hopping,Taken
AMD,BLR,2019-03-28T09:15:00Z,09:15,11:30,2131.0,1600.0,226.0,Vistara,9,2h 15m,Economy,924,UK,UK_924_,False,2018-10-25
AMD,BLR,2019-03-28T20:10:00Z,20:10,22:25,2131.0,1600.0,226.0,Vistara,9,2h 15m,Economy,926,UK,UK_926_,False,2018-10-25
AMD,BLR,2019-03-28T05:50:00Z,05:50,08:00,2235.0,1738.0,194.0,Spicejet,9,2h 10m,Economy,921,SG,SG_921_,False,2018-10-25
AMD,BLR,2019-03-28T21:45:00Z,21:45,00:10,2235.0,1738.0,194.0,Spicejet,9,2h 25m,Economy,928,SG,SG_928_,False,2018-10-25
AMD,BLR,2019-03-28T23:45:00Z,23:45,01:55,2251.0,1402.0,546.0,IndiGo,79,2h 10m,Economy,996,6E,6E_996_,False,2018-10-25
AMD,BLR,2019-03-28T17:10:00Z,17:10,19:20,2409.0,1554.0,552.0,IndiGo,85,2h 10m,Economy,893,6E,6E_893_,False,2018-10-25
AMD,BLR,2019-03-28T12:40:00Z,12:40,14:55,2409.0,1554.0,552.0,IndiGo,85,2h 15m,Economy,758,6E,6E_758_,False,2018-10-25
AMD,BLR,2019-03-28T09:45:00Z,09:45,14:05,2558.0,1645.0,610.0,IndiGo,9,4h 20m,Economy,238,6E,6E_238_,False,2018-10-25
AMD,BLR,2019-03-28T20:00:00Z,20:00,21:55,2733.0,1862.0,568.0,IndiGo,87,1h 55m,Economy,735,6E,6E_735_,False,2018-10-25
AMD,BLR,2019-03-28T08:50:00Z,08:50,11:10,2733.0,1862.0,568.0,IndiGo,83,2h 20m,Economy,823,6E,6E_823_,False,2018-10-25
AMD,BOM,2019-03-28T04:25:00Z,04:25,05:35,2901.0,1070.0,1326.0,Jet Airways,5,24h 20m,Economy,411,9W,9W_411_9W_381_,True,2018-10-25
AMD,BLR,2019-03-28T05:50:00Z,05:50,08:00,3083.0,2544.0,236.0,Spicejet HBag Only,9,2h 10m,Economy,921,OS,OS_921_,False,2018-10-25
AMD,BLR,2019-03-28T21:45:00Z,21:45,00:10,3083.0,2544.0,236.0,Spicejet HBag Only,9,2h 25m,Economy,928,OS,OS_928_,False,2018-10-25
AMD,BLR,2019-03-28T08:20:00Z,08:20,17:20,4053.0,2760.0,246.0,Spicejet,9,9h 0m,Economy,511_ 1233,SG,SG_511_ 1233_,False,2018-10-25
AMD,BOM,2019-03-28T04:00:00Z,04:00,05:15,4130.0,3550.0,325.0,Air India,9,7h 10m,Economy,30,AI,AI_30_AI_639_,False,2018-10-25
AMD,BOM,2019-03-28T07:25:00Z,07:25,08:40,4130.0,3550.0,325.0,Air India,9,14h 25m,Economy,614,AI,AI_614_AI_609_,False,2018-10-25
AMD,BOM,2019-03-28T04:00:00Z,04:00,05:15,4130.0,3550.0,325.0,Air India,9,17h 50m,Economy,30,AI,AI_30_AI_609_,False,2018-10-25
AMD,BOM,2019-03-28T10:20:00Z,10:20,12:00,4440.0,2535.0,1400.0,Jet Airways,7,18h 25m,Economy,315,9W,9W_315_9W_381_,True,2018-10-25
AMD,BOM,2019-03-28T10:20:00Z,10:20,12:00,4440.0,2535.0,1400.0,Jet Airways,7,21h 50m,Economy,315,9W,9W_315_9W_411_,True,2018-10-25
AMD,BOM,2019-03-28T06:25:00Z,06:25,07:40,4440.0,2535.0,1400.0,Jet Airways,7,22h 20m,Economy,738,9W,9W_738_9W_381_,True,2018-10-25
AMD,BOM,2019-03-28T10:20:00Z,10:20,12:00,4440.0,2535.0,1400.0,Jet Airways,7,23h 5m,Economy,315,9W,9W_315_9W_443_,True,2018-10-25
AMD,BLR,2019-03-28T05:25:00Z,05:25,10:10,4488.0,3883.0,302.0,Spicejet,9,4h 45m,Economy,636_ 497,SG,SG_636_ 497_,False,2018-10-25
AMD,DEL,2019-03-28T05:35:00Z,05:35,07:20,4639.0,2125.0,2009.0,Jet Airways,1,5h 25m,Economy,685,9W,9W_685_9W_743_,False,2018-10-25
AMD,BOM,2019-03-28T19:10:00Z,19:10,20:40,4760.0,4150.0,355.0,Air India,9,12h 45m,Economy,985,AI,AI_985_AI_603_,False,2018-10-25
AMD,DEL,2019-03-28T07:10:00Z,07:10,08:45,5142.0,4514.0,373.0,Air India,9,5h 20m,Economy,18,AI,AI_18_AI_506_,False,2018-10-25
AMD,DEL,2019-03-28T07:10:00Z,07:10,08:45,5142.0,4514.0,373.0,Air India,9,9h 5m,Economy,18,AI,AI_18_AI_502_,False,2018-10-25
AMD,DEL,2019-03-28T07:10:00Z,07:10,08:45,5142.0,4514.0,373.0,Air India,9,16h 5m,Economy,18,AI,AI_18_AI_504_,False,2018-10-25
AMD,DEL,2019-03-28T22:20:00Z,22:20,23:55,5180.0,4550.0,375.0,Air India,4,10h 35m,Economy,14,AI,AI_14_AI_803_,False,2018-10-25
AMD,DEL,2019-03-28T07:10:00Z,07:10,08:45,5180.0,4550.0,375.0,Air India,9,13h 15m,Economy,18,AI,AI_18_AI_174_,False,2018-10-25
AMD,DEL,2019-03-28T07:00:00Z,07:00,08:40,5957.0,3380.0,2072.0,Jet Airways,7,7h 30m,Economy,687,9W,9W_687_9W_815_,False,2018-10-25
AMD,DEL,2019-03-28T07:00:00Z,07:00,08:40,5957.0,3380.0,2072.0,Jet Airways,7,10h 55m,Economy,687,9W,9W_687_9W_823_,False,2018-10-25
AMD,BOM,2019-03-28T21:30:00Z,21:30,23:00,6030.0,4050.0,1475.0,Jet Airways,7,18h 50m,Economy,330,9W,9W_330_9W_415_,True,2018-10-25
AMD,BOM,2019-03-28T21:30:00Z,21:30,23:00,6030.0,4050.0,1475.0,Jet Airways,7,20h 40m,Economy,330,9W,9W_330_9W_413_,True,2018-10-25
AMD,BOM,2019-03-28T06:25:00Z,06:25,07:40,6135.0,4150.0,1480.0,Jet Airways,7,27h 0m,Economy,738,9W,9W_738_9W_443_,True,2018-10-25
AMD,BOM,2019-03-28T10:20:00Z,10:20,12:00,6555.0,4550.0,1500.0,Jet Airways,7,23h 55m,Economy,315,9W,9W_315_9W_397_,True,2018-10-25
AMD,BOM,2019-03-28T10:20:00Z,10:20,12:00,6555.0,4550.0,1500.0,Jet Airways,7,25h 40m,Economy,315,9W,9W_315_9W_481_,True,2018-10-25
AMD,BOM,2019-03-28T18:55:00Z,18:55,20:15,7239.0,5201.0,1533.0,Jet Airways,7,23h 15m,Economy,913,9W,9W_913_9W_413_,True,2018-10-25
AMD,BOM,2019-03-28T21:30:00Z,21:30,23:00,7239.0,5201.0,1533.0,Jet Airways,7,25h 55m,Economy,330,9W,9W_330_9W_495_,True,2018-10-25
AMD,BLR,2019-03-28T04:25:00Z,04:25,08:10,7422.0,5500.0,1542.0,Jet Airways,7,3h 45m,Economy,411,9W,9W_411_,False,2018-10-25
AMD,DEL,2019-03-28T15:35:00Z,15:35,17:15,7621.0,4965.0,2151.0,Jet Airways,7,5h 25m,Economy,655,9W,9W_655_9W_811_,False,2018-10-25
AMD,DEL,2019-03-28T15:35:00Z,15:35,17:15,7621.0,4965.0,2151.0,Jet Airways,7,6h 40m,Economy,655,9W,9W_655_9W_715_,False,2018-10-25
AMD,DEL,2019-03-28T15:35:00Z,15:35,17:15,7621.0,4965.0,2151.0,Jet Airways,7,8h 0m,Economy,655,9W,9W_655_9W_834_,False,2018-10-25
AMD,DEL,2019-03-28T07:00:00Z,07:00,08:40,7621.0,4965.0,2151.0,Jet Airways,7,12h 20m,Economy,687,9W,9W_687_9W_809_,False,2018-10-25
AMD,DEL,2019-03-28T07:00:00Z,07:00,08:40,7621.0,4965.0,2151.0,Jet Airways,7,14h 0m,Economy,687,9W,9W_687_9W_811_,False,2018-10-25
AMD,DEL,2019-03-28T07:00:00Z,07:00,08:40,7621.0,4965.0,2151.0,Jet Airways,7,15h 15m,Economy,687,9W,9W_687_9W_715_,False,2018-10-25
AMD,DEL,2019-03-28T07:00:00Z,07:00,08:40,7621.0,4965.0,2151.0,Jet Airways,7,16h 35m,Economy,687,9W,9W_687_9W_834_,False,2018-10-25
AMD,BOM,2019-03-28T21:30:00Z,21:30,23:00,7710.0,5650.0,1555.0,Jet Airways,7,22h 15m,Economy,330,9W,9W_330_9W_483_,True,2018-10-25
AMD,BOM,2019-03-28T21:30:00Z,21:30,23:00,7710.0,5650.0,1555.0,Jet Airways,7,23h 10m,Economy,330,9W,9W_330_9W_498_,True,2018-10-25
AMD,BOM,2019-03-28T18:55:00Z,18:55,20:15,7710.0,5650.0,1555.0,Jet Airways,7,24h 50m,Economy,913,9W,9W_913_9W_483_,True,2018-10-25
AMD,BOM,2019-03-28T18:55:00Z,18:55,20:15,7710.0,5650.0,1555.0,Jet Airways,7,25h 45m,Economy,913,9W,9W_913_9W_498_,True,2018-10-25
AMD,BOM,2019-03-28T18:55:00Z,18:55,20:15,8130.0,6050.0,1575.0,Jet Airways,7,17h 5m,Economy,913,9W,9W_913_9W_481_,False,2018-10-25
